GEO_ID,NAME,AREALAND,AREAWATR,AREALAND_SQMI,AREAWATR_SQMI,INTPTLAT,INTPTLON
0500000US08067,"La Plata County, Colorado",4376255271,25642579,1689.682,9.901,37.2873673,-107.8397178
0500000US08069,"Larimer County, Colorado",6722952763,99045889,2595.747,38.242,40.6580933,-105.4867638
0500000US08071,"Las Animas County, Colorado",12361852648,6929970,4772.938,2.676,37.3188308,-104.0441103
0500000US08073,"Lincoln County, Colorado",6676289550,22780358,2577.73,8.796,38.9937401,-103.5075545
0500000US08075,"Logan County, Colorado",4761949507,16363553,1838.599,6.318,40.7280911,-103.0904639
0500000US08077,"Mesa County, Colorado",8621348062,31991710,3328.721,12.352,39.019524,-108.4605707
0500000US08079,"Mineral County, Colorado",2268209075,5222161,875.76,2.016,37.5490672,-107.003236
0500000US08081,"Moffat County, Colorado",12284943822,19803411,4743.244,7.646,40.6108644,-108.2171545
0500000US08083,"Montezuma County, Colorado",5255990018,27208195,2029.349,10.505,37.3380247,-108.5957864
0500000US08085,"Montrose County, Colorado",5804023560,4923260,2240.946,1.901,38.4075069,-108.2662815
0500000US08087,"Morgan County, Colorado",3316441489,34663098,1280.485,13.383,40.263159,-103.8122102
0500000US08089,"Otero County, Colorado",3268424308,20092555,1261.946,7.758,37.8841698,-103.7212597
0500000US08091,"Ouray County, Colorado",1400332623,3986292,540.671,1.539,38.1547313,-107.7884802
0500000US08093,"Park County, Colorado",5681165602,43519329,2193.51,16.803,39.1189141,-105.7176479
0500000US08095,"Phillips County, Colorado",1781724977,301808,687.928,0.117,40.5947117,-102.3451047
0500000US08097,"Pitkin County, Colorado",2514104903,6472577,970.701,2.499,39.2175407,-106.9161621
0500000US08099,"Prowers County, Colorado",4243454812,15319854,1638.407,5.915,37.9581814,-102.3921613
0500000US08101,"Pueblo County, Colorado",6181242832,28941249,2386.591,11.174,38.1627652,-104.4846683
0500000US08103,"Rio Blanco County, Colorado",8342275014,4868111,3220.971,1.88,39.9726223,-108.2007155
0500000US08105,"Rio Grande County, Colorado",2361956083,984295,911.956,0.38,37.4858534,-106.453128
0500000US08107,"Routt County, Colorado",6117602804,15831744,2362.02,6.113,40.4836638,-106.9877021
0500000US08109,"Saguache County, Colorado",8206547700,4454510,3168.566,1.72,38.0316514,-106.2346662
0500000US08111,"San Juan County, Colorado",1003660671,2035929,387.516,0.786,37.7810492,-107.6702567
0500000US08113,"San Miguel County, Colorado",3332602596,5207582,1286.725,2.011,38.009319,-108.4272635
0500000US08115,"Sedgwick County, Colorado",1419419015,3530746,548.041,1.363,40.8715679,-102.3553579
0500000US08117,"Summit County, Colorado",1575563218,28310936,608.328,10.931,39.6210227,-106.1375545
0500000US08119,"Teller County, Colorado",1442988176,4960197,557.141,1.915,38.8699759,-105.1873651
0500000US08121,"Washington County, Colorado",6521806797,15207397,2518.084,5.872,39.9657899,-103.2097445
0500000US08123,"Weld County, Colorado",10320993622,82329005,3984.958,31.787,40.555961,-104.383666
0500000US08125,"Yuma County, Colorado",6123764035,11134194,2364.399,4.299,40.0007703,-102.4216491
0500000US09110,"Capitol Planning Region, Connecticut",2660820519,48788205,1027.349,18.837,41.81697,-72.5758861
0500000US09120,"Greater Bridgeport Planning Region, Connecticut",363067866,253764138,140.181,97.979,41.1845583,-73.2094009
0500000US09130,"Lower Connecticut River Valley Planning Region, Connecticut",1098452316,241091042,424.115,93.086,41.4203071,-72.4935251
0500000US09140,"Naugatuck Valley Planning Region, Connecticut",1069106360,22747873,412.784,8.783,41.5189311,-73.0879059
0500000US09150,"Northeastern Connecticut Planning Region, Connecticut",1434581261,23987846,553.895,9.262,41.8423749,-71.972655
0500000US09160,"Northwest Hills Planning Region, Connecticut",2037392865,55597912,786.642,21.466,41.8548092,-73.2214944
0500000US09170,"South Central Connecticut Planning Region, Connecticut",950963145,653739737,367.169,252.41,41.2901671,-72.8370243
0500000US09180,"Southeastern Connecticut Planning Region, Connecticut",1549162983,216462800,598.135,83.577,41.4847688,-72.1016655
0500000US09190,"Western Connecticut Planning Region, Connecticut",1378202959,300184873,532.127,115.902,41.2790553,-73.4465497
0500000US10001,"Kent County, Delaware",1517891094,549776917,586.061,212.27,39.0970884,-75.5029819
0500000US10003,"New Castle County, Delaware",1104206939,175316802,426.337,67.69,39.5759152,-75.6441324
0500000US10005,"Sussex County, Delaware",2424605748,674113743,936.146,260.277,38.6732275,-75.3370237
0500000US11001,"District of Columbia, District of Columbia",158316184,18709787,61.126,7.224,38.9042474,-77.0165167
0500000US12001,"Alachua County, Florida",2267910953,241291892,875.645,93.163,29.6757403,-82.357221
0500000US12003,"Baker County, Florida",1515738969,9686120,585.23,3.74,30.3244416,-82.3022838
0500000US12005,"Bay County, Florida",1964760713,1834028527,758.598,708.122,30.1591402,-85.5343954
0500000US12007,"Bradford County, Florida",761368539,16898784,293.966,6.525,29.9523863,-82.1666983
0500000US12009,"Brevard County, Florida",2628759927,1403943647,1014.97,542.066,28.2983112,-80.7003334
0500000US12011,"Broward County, Florida",3115520735,273292460,1202.909,105.519,26.1935353,-80.4766834
0500000US12013,"Calhoun County, Florida",1469394597,18070425,567.336,6.977,30.3888013,-85.1979155
0500000US12015,"Charlotte County, Florida",1764086777,689242503,681.118,266.118,26.9063964,-82.0036572
0500000US12017,"Citrus County, Florida",1507146172,981162732,581.912,378.829,28.8502922,-82.5955524
0500000US12019,"Clay County, Florida",1565900896,100869769,604.598,38.946,29.9865835,-81.8650364
0500000US12021,"Collier County, Florida",5171811319,1575210652,1996.848,608.192,26.118786,-81.4009553
0500000US12023,"Columbia County, Florida",2065197086,10207202,797.377,3.941,30.2216509,-82.6233712
0500000US12027,"DeSoto County, Florida",1649031786,6243548,636.695,2.411,27.1905809,-81.8062531
0500000US12029,"Dixie County, Florida",1826030991,876346098,705.035,338.359,29.5526748,-83.2362319
0500000US12031,"Duval County, Florida",1975169546,403639667,762.617,155.846,30.3352449,-81.6481132
0500000US12033,"Escambia County, Florida",1701606700,1213969803,656.994,468.716,30.5299979,-87.3203222
0500000US12035,"Flagler County, Florida",1259229649,219207667,486.191,84.637,29.4748909,-81.2862532
0500000US12037,"Franklin County, Florida",1411539848,2270399638,544.999,876.606,29.6777939,-84.8152135
0500000US12039,"Gadsden County, Florida",1337405282,31475262,516.375,12.153,30.5786866,-84.6126072
0500000US12041,"Gilchrist County, Florida",905705571,14362143,349.695,5.545,29.7234556,-82.7958011
0500000US12043,"Glades County, Florida",2089659352,467293938,806.822,180.423,26.9548102,-81.1908197
0500000US12045,"Gulf County, Florida",1433456928,624416742,553.461,241.089,29.8592383,-85.2720125
0500000US12047,"Hamilton County, Florida",1332018549,12330813,514.295,4.761,30.4984382,-82.9511163
0500000US12049,"Hardee County, Florida",1651297014,1472455,637.569,0.569,27.4928458,-81.8215798
0500000US12051,"Hendry County, Florida",2993896404,86578552,1155.95,33.428,26.539967,-81.1521142
0500000US12053,"Hernando County, Florida",1224975155,627920761,472.966,242.442,28.5559951,-82.5259685
0500000US12055,"Highlands County, Florida",2635726557,230667873,1017.66,89.061,27.3410799,-81.3423534
0500000US12057,"Hillsborough County, Florida",2648267124,790775123,1022.502,305.32,27.8931535,-82.3799907
0500000US12059,"Holmes County, Florida",1240232909,26393540,478.857,10.191,30.8620072,-85.8159385
0500000US12061,"Indian River County, Florida",1301540085,295514461,502.527,114.099,27.7005283,-80.5747894
0500000US12063,"Jackson County, Florida",2378205370,94103479,918.23,36.334,30.7892485,-85.2088141
0500000US12065,"Jefferson County, Florida",1549018611,193063920,598.079,74.542,30.396898,-83.9217606
0500000US12067,"Lafayette County, Florida",1407256302,11817999,543.345,4.563,29.9900661,-83.1785097
0500000US12069,"Lake County, Florida",2466005448,529992538,952.13,204.631,28.7641128,-81.7122822
0500000US12071,"Lee County, Florida",2022848994,1900537643,781.026,733.802,26.5632731,-81.9841817
0500000US12073,"Leon County, Florida",1731219899,86414547,668.428,33.365,30.4593104,-84.2778004
0500000US12075,"Levy County, Florida",2896264178,1224291300,1118.254,472.702,29.2718541,-82.831233
0500000US12077,"Liberty County, Florida",2164099095,19582444,835.563,7.561,30.2598494,-84.8685805
0500000US12079,"Madison County, Florida",1804001484,49634046,696.529,19.164,30.4472325,-83.4704159
0500000US12081,"Manatee County, Florida",1923744064,573084393,742.762,221.269,27.4755558,-82.3931438
0500000US12083,"Marion County, Florida",4113994500,192281277,1588.422,74.24,29.2028047,-82.0431004
0500000US12085,"Martin County, Florida",1408493389,542089457,543.822,209.302,27.0836036,-80.3982011
0500000US12086,"Miami-Dade County, Florida",4920781679,1267531174,1899.925,489.397,25.6160085,-80.5037495
0500000US12087,"Monroe County, Florida",2546045482,11153864045,983.034,4306.531,25.5861198,-81.0226025
0500000US12089,"Nassau County, Florida",1680075565,200050173,648.681,77.24,30.6059629,-81.7650867
0500000US12091,"Okaloosa County, Florida",2408331330,820578555,929.862,316.827,30.6143245,-86.5910804
0500000US12093,"Okeechobee County, Florida",1992442653,317924583,769.286,122.751,27.3855924,-80.8873884
0500000US12095,"Orange County, Florida",2338738374,260147532,902.992,100.444,28.5143906,-81.3232839
0500000US12097,"Osceola County, Florida",3438317678,462146368,1327.542,178.436,28.0590267,-81.1393116
0500000US12099,"Palm Beach County, Florida",5087491664,1084969367,1964.292,418.909,26.6491257,-80.4483542
0500000US12101,"Pasco County, Florida",1933694371,694082239,746.604,267.987,28.3098227,-82.5110062
0500000US12103,"Pinellas County, Florida",709091780,1535981840,273.782,593.046,27.9053425,-82.7980663
0500000US12105,"Polk County, Florida",4657106267,549837376,1798.119,212.293,27.9536855,-81.6934928
0500000US12107,"Putnam County, Florida",1886428661,255286691,728.354,98.567,29.5938964,-81.7320389
0500000US12109,"St. Johns County, Florida",1555652804,572113480,600.641,220.894,29.8904875,-81.4000404
0500000US12111,"St. Lucie County, Florida",1481145187,300766786,571.873,116.127,27.3798137,-80.4435357
0500000US12113,"Santa Rosa County, Florida",2622106400,543294939,1012.401,209.767,30.6753483,-87.0189188
0500000US12115,"Sarasota County, Florida",1440049637,1086618344,556.006,419.546,27.2253265,-82.4237137
0500000US12117,"Seminole County, Florida",801287619,93136452,309.379,35.96,28.6900648,-81.1319751
0500000US12119,"Sumter County, Florida",1442996400,58752793,557.144,22.685,28.7139758,-82.0696835
0500000US12121,"Suwannee County, Florida",1783430092,9505389,688.586,3.67,30.1892438,-82.9927542
0500000US12123,"Taylor County, Florida",2702230205,1213570858,1043.337,468.562,29.967146,-83.6395729
0500000US12125,"Union County, Florida",630804542,16049423,243.555,6.197,30.0542796,-82.366918
0500000US12127,"Volusia County, Florida",2851876987,858119062,1101.116,331.322,29.057769,-81.161792
0500000US12129,"Wakulla County, Florida",1570615734,804111188,606.418,310.469,30.0913354,-84.3591114
0500000US12131,"Walton County, Florida",2689179222,961275980,1038.298,371.151,30.5712465,-86.162798
0500000US12133,"Washington County, Florida",1514305979,81008171,584.677,31.277,30.6021017,-85.6558052
0500000US13001,"Appling County, Georgia",1316393192,10358093,508.262,3.999,31.739712,-82.2901025
0500000US13003,"Atkinson County, Georgia",887636776,4701677,342.718,1.815,31.2968056,-82.8781511
0500000US13005,"Bacon County, Georgia",735770219,4506310,284.082,1.74,31.5502095,-82.4514325
0500000US13007,"Baker County, Georgia",885665381,18598653,341.957,7.181,31.3195798,-84.4548812
0500000US13009,"Baldwin County, Georgia",670028055,24803189,258.699,9.577,33.0594897,-83.2554566
0500000US13011,"Banks County, Georgia",602473935,4635947,232.616,1.79,34.3519216,-83.4984409
0500000US13013,"Barrow County, Georgia",417082894,4909581,161.037,1.896,33.9920094,-83.7123025
0500000US13015,"Bartow County, Georgia",1188576997,27365982,458.912,10.566,34.2409175,-84.8381879
0500000US13017,"Ben Hill County, Georgia",647802123,9814374,250.118,3.789,31.7407715,-83.147197
0500000US13019,"Berrien County, Georgia",1174239570,11671125,453.376,4.506,31.2886522,-83.2278695
0500000US13021,"Bibb County, Georgia",645898112,14305197,249.383,5.523,32.8088446,-83.6941941
0500000US13023,"Bleckley County, Georgia",559122125,8425420,215.878,3.253,32.4354034,-83.3317174
0500000US13025,"Brantley County, Georgia",1147972258,10291563,443.235,3.974,31.1973339,-81.9829779
0500000US13027,"Brooks County, Georgia",1277341276,11955761,493.184,4.616,30.8229337,-83.5819054
0500000US13029,"Bryan County, Georgia",1133284234,43751265,437.564,16.892,32.0179692,-81.4385431
0500000US13031,"Bulloch County, Georgia",1750735216,32827781,675.963,12.675,32.3944811,-81.7416185
0500000US13033,"Burke County, Georgia",2142023426,20571289,827.04,7.943,33.0601805,-82.0001638
0500000US13035,"Butts County, Georgia",475754794,11269640,183.69,4.351,33.2903551,-83.9582206
0500000US13037,"Calhoun County, Georgia",726191502,8271470,280.384,3.194,31.521279,-84.6262895
0500000US13039,"Camden County, Georgia",1632397629,392733634,630.272,151.635,30.913358,-81.6420193
0500000US13043,"Candler County, Georgia",629520842,15018189,243.059,5.799,32.4039497,-82.0712656
0500000US13045,"Carroll County, Georgia",1292752886,12024409,499.135,4.643,33.5822366,-85.0805272
0500000US13047,"Catoosa County, Georgia",419998926,771159,162.162,0.298,34.9002118,-85.1393851
0500000US13049,"Charlton County, Georgia",2020415646,5963237,780.087,2.302,30.7799036,-82.1396442
0500000US13051,"Chatham County, Georgia",1120728785,510896819,432.716,197.258,31.9804037,-81.085184
0500000US13053,"Chattahoochee County, Georgia",644225832,6277089,248.737,2.424,32.3474454,-84.7880206
0500000US13055,"Chattooga County, Georgia",811512398,570806,313.327,0.22,34.4741785,-85.3452894
0500000US13057,"Cherokee County, Georgia",1090435373,34427591,421.019,13.293,34.2443166,-84.4750574
0500000US13059,"Clarke County, Georgia",308985573,4776726,119.3,1.844,33.9521852,-83.3671522
0500000US13061,"Clay County, Georgia",506093894,56546964,195.404,21.833,31.6198309,-84.9925826
0500000US13063,"Clayton County, Georgia",367145193,6928044,141.756,2.675,33.5516027,-84.4128678
0500000US13065,"Clinch County, Georgia",2110829178,23303279,814.996,8.997,30.9176531,-82.7026143
0500000US13067,"Cobb County, Georgia",879835655,12035155,339.706,4.647,33.9399263,-84.5741102
0500000US13069,"Coffee County, Georgia",1533913422,26942696,592.247,10.403,31.5492452,-82.8449401
0500000US13071,"Colquitt County, Georgia",1416807490,24881028,547.032,9.607,31.1897075,-83.769773
0500000US13073,"Columbia County, Georgia",751598753,45345679,290.194,17.508,33.5520746,-82.2496077
0500000US13075,"Cook County, Georgia",591684404,12308449,228.451,4.752,31.1525157,-83.4294448
0500000US13077,"Coweta County, Georgia",1142367466,12680737,441.071,4.896,33.3528965,-84.7621381
0500000US13079,"Crawford County, Georgia",841524044,3986929,324.914,1.539,32.7094283,-83.9791874
0500000US13081,"Crisp County, Georgia",706237950,21408088,272.68,8.266,31.9202675,-83.7565301
0500000US13083,"Dade County, Georgia",450855116,488463,174.076,0.189,34.8524237,-85.5062006
0500000US13085,"Dawson County, Georgia",546042256,9272655,210.828,3.58,34.4426077,-84.1732611
0500000US13087,"Decatur County, Georgia",1546842840,67154651,597.239,25.929,30.8806431,-84.5838902
0500000US13089,"DeKalb County, Georgia",693295479,8860287,267.683,3.421,33.7706611,-84.2263432
0500000US13091,"Dodge County, Georgia",1284538002,18529136,495.963,7.154,32.164369,-83.1678658
0500000US13093,"Dooly County, Georgia",1016908646,12141885,392.631,4.688,32.1519954,-83.807167
0500000US13095,"Dougherty County, Georgia",851183380,15352851,328.644,5.928,31.5325876,-84.20904
0500000US13097,"Douglas County, Georgia",518530105,2424099,200.206,0.936,33.7012421,-84.7673139
0500000US13099,"Early County, Georgia",1327626624,9702715,512.6,3.746,31.3241906,-84.9067225
0500000US13101,"Echols County, Georgia",1088849471,809587,420.407,0.313,30.7140081,-82.8973758
0500000US13103,"Effingham County, Georgia",1240163631,10550420,478.83,4.074,32.361688,-81.3433553
