".Falls County, Texas","16,969","17,752"
".Fannin County, Texas","35,837","38,650"
".Fayette County, Texas","24,473","25,488"
".Fisher County, Texas","3,672","3,665"
".Floyd County, Texas","5,401","5,042"
".Foard County, Texas","1,097","1,053"
".Fort Bend County, Texas","822,989","958,434"
".Franklin County, Texas","10,355","10,912"
".Freestone County, Texas","19,440","20,645"
".Frio County, Texas","18,391","19,520"
".Gaines County, Texas","21,602","22,892"
".Galveston County, Texas","350,686","367,407"
".Garza County, Texas","5,818","4,645"
".Gillespie County, Texas","26,743","28,159"
".Glasscock County, Texas","1,115","1,153"
".Goliad County, Texas","7,018","7,221"
".Gonzales County, Texas","19,657","20,040"
".Gray County, Texas","21,225","20,888"
".Grayson County, Texas","135,592","150,532"
".Gregg County, Texas","124,301","126,679"
".Grimes County, Texas","29,296","33,448"
".Guadalupe County, Texas","172,712","195,166"
".Hale County, Texas","32,526","31,953"
".Hall County, Texas","2,819","2,828"
".Hamilton County, Texas","8,220","8,644"
".Hansford County, Texas","5,273","5,006"
".Hardeman County, Texas","3,550","3,417"
".Hardin County, Texas","56,237","58,670"
".Harris County, Texas","4,731,433","5,009,302"
".Harrison County, Texas","68,834","71,370"
".Hartley County, Texas","5,366","4,996"
".Haskell County, Texas","5,416","5,435"
".Hays County, Texas","241,069","292,029"
".Hemphill County, Texas","3,384","3,134"
".Henderson County, Texas","82,144","87,467"
".Hidalgo County, Texas","870,790","914,820"
".Hill County, Texas","35,867","38,771"
".Hockley County, Texas","21,534","21,505"
".Hood County, Texas","61,594","69,126"
".Hopkins County, Texas","36,790","38,784"
".Houston County, Texas","22,078","22,197"
".Howard County, Texas","34,860","30,833"
".Hudspeth County, Texas","3,202","3,608"
".Hunt County, Texas","99,949","118,729"
".Hutchinson County, Texas","20,620","19,721"
".Irion County, Texas","1,514","1,526"
".Jack County, Texas","8,473","9,398"
".Jackson County, Texas","14,990","15,284"
".Jasper County, Texas","32,980","32,907"
".Jeff Davis County, Texas","1,998","1,778"
".Jefferson County, Texas","256,543","253,948"
".Jim Hogg County, Texas","4,835","4,583"
".Jim Wells County, Texas","38,901","38,886"
".Johnson County, Texas","179,995","210,547"
".Jones County, Texas","19,663","20,850"
".Karnes County, Texas","14,771","15,137"
".Kaufman County, Texas","145,330","197,829"
".Kendall County, Texas","44,303","51,828"
".Kenedy County, Texas",351,330
".Kent County, Texas",751,703
".Kerr County, Texas","52,598","53,900"
".Kimble County, Texas","4,282","4,401"
".King County, Texas",263,215
".Kinney County, Texas","3,131","3,191"
".Kleberg County, Texas","31,040","30,442"
".Knox County, Texas","3,357","3,255"
".Lamar County, Texas","50,083","51,249"
".Lamb County, Texas","13,043","12,687"
".Lampasas County, Texas","21,625","23,539"
".La Salle County, Texas","6,660","6,679"
".Lavaca County, Texas","20,338","20,605"
".Lee County, Texas","17,482","18,451"
".Leon County, Texas","15,761","16,698"
".Liberty County, Texas","91,658","115,042"
".Limestone County, Texas","22,153","22,569"
".Lipscomb County, Texas","3,061","2,880"
".Live Oak County, Texas","11,330","11,967"
".Llano County, Texas","21,277","23,163"
".Loving County, Texas",65,48
".Lubbock County, Texas","310,635","327,394"
".Lynn County, Texas","5,590","5,952"
".McCulloch County, Texas","7,629","7,448"
".McLennan County, Texas","260,582","270,358"
".McMullen County, Texas",599,565
".Madison County, Texas","13,461","13,877"
".Marion County, Texas","9,843","9,704"
".Martin County, Texas","5,247","5,179"
".Mason County, Texas","3,951","3,987"
".Matagorda County, Texas","36,258","36,391"
".Maverick County, Texas","57,881","58,829"
".Medina County, Texas","50,857","55,619"
".Menard County, Texas","1,964","1,911"
".Midland County, Texas","170,340","183,587"
".Milam County, Texas","24,749","26,159"
".Mills County, Texas","4,455","4,563"
".Mitchell County, Texas","8,992","8,968"
".Montague County, Texas","20,011","21,890"
".Montgomery County, Texas","620,567","749,613"
".Moore County, Texas","21,363","21,872"
".Morris County, Texas","11,971","12,184"
".Motley County, Texas","1,064","1,015"
".Nacogdoches County, Texas","64,669","65,728"
".Navarro County, Texas","52,645","56,533"
".Newton County, Texas","12,218","11,908"
".Nolan County, Texas","14,741","14,182"
".Nueces County, Texas","353,357","353,125"
".Ochiltree County, Texas","10,013","9,717"
".Oldham County, Texas","1,758","1,823"
".Orange County, Texas","84,815","86,115"
".Palo Pinto County, Texas","28,408","30,231"
".Panola County, Texas","22,496","23,022"
".Parker County, Texas","148,221","179,707"
".Parmer County, Texas","9,870","9,669"
".Pecos County, Texas","15,193","14,712"
".Polk County, Texas","50,118","54,258"
".Potter County, Texas","118,557","114,649"
".Presidio County, Texas","6,131","5,686"
".Rains County, Texas","12,154","13,306"
".Randall County, Texas","140,741","150,547"
".Reagan County, Texas","3,427","3,139"
".Real County, Texas","2,758","2,772"
".Red River County, Texas","11,584","11,696"
".Reeves County, Texas","14,745","11,956"
".Refugio County, Texas","6,736","6,739"
".Roberts County, Texas",829,837
".Robertson County, Texas","16,754","17,659"
".Rockwall County, Texas","107,884","137,044"
".Runnels County, Texas","9,900","9,751"
".Rusk County, Texas","52,216","53,391"
".Sabine County, Texas","9,894","10,058"
".San Augustine County, Texas","7,923","7,767"
".San Jacinto County, Texas","27,400","29,326"
".San Patricio County, Texas","68,753","71,467"
".San Saba County, Texas","5,725","5,508"
".Schleicher County, Texas","2,452","2,302"
".Scurry County, Texas","16,910","16,211"
".Shackelford County, Texas","3,106","3,169"
".Shelby County, Texas","24,140","24,192"
".Sherman County, Texas","2,784","2,771"
".Smith County, Texas","233,480","249,091"
".Somervell County, Texas","9,205","10,098"
".Starr County, Texas","65,921","66,587"
".Stephens County, Texas","9,099","9,475"
".Sterling County, Texas","1,372","1,387"
".Stonewall County, Texas","1,245","1,235"
".Sutton County, Texas","3,374","3,269"
".Swisher County, Texas","6,973","6,877"
".Tarrant County, Texas","2,110,999","2,230,708"
".Taylor County, Texas","143,238","148,813"
".Terrell County, Texas",760,718
".Terry County, Texas","11,827","11,602"
".Throckmorton County, Texas","1,441","1,532"
".Titus County, Texas","31,241","31,547"
".Tom Green County, Texas","120,005","120,103"
".Travis County, Texas","1,290,151","1,363,767"
".Trinity County, Texas","13,604","14,489"
".Tyler County, Texas","19,817","20,560"
".Upshur County, Texas","40,886","44,050"
".Upton County, Texas","3,310","3,128"
".Uvalde County, Texas","24,566","25,138"
".Val Verde County, Texas","47,588","47,999"
".Van Zandt County, Texas","59,534","65,304"
".Victoria County, Texas","91,322","91,949"
".Walker County, Texas","76,408","83,722"
".Waller County, Texas","56,750","65,109"
".Ward County, Texas","11,643","11,038"
".Washington County, Texas","35,797","37,810"
".Webb County, Texas","267,114","272,823"
".Wharton County, Texas","41,590","42,035"
".Wheeler County, Texas","4,987","4,824"
".Wichita County, Texas","129,360","129,984"
".Wilbarger County, Texas","12,890","12,455"
".Willacy County, Texas","20,162","20,027"
".Williamson County, Texas","609,057","727,480"
".Wilson County, Texas","49,750","55,415"
".Winkler County, Texas","7,791","7,381"
".Wise County, Texas","68,618","81,275"
".Wood County, Texas","44,849","48,742"
".Yoakum County, Texas","7,691","7,581"
".Young County, Texas","17,864","18,236"
".Zapata County, Texas","13,888","13,819"
".Zavala County, Texas","9,667","9,209"
".Beaver County, Utah","7,073","7,424"
".Box Elder County, Utah","57,665","64,120"
".Cache County, Utah","133,152","145,487"
".Carbon County, Utah","20,407","20,613"
".Daggett County, Utah",936,956
".Davis County, Utah","362,681","378,470"
".Duchesne County, Utah","19,609","20,803"
".Emery County, Utah","9,826","10,161"
".Garfield County, Utah","5,081","5,290"
".Grand County, Utah","9,672","9,788"
".Iron County, Utah","57,281","65,936"
".Juab County, Utah","11,784","13,297"
".Kane County, Utah","7,661","8,525"
".Millard County, Utah","12,981","13,572"
".Morgan County, Utah","12,297","13,093"
".Piute County, Utah","1,442","1,534"
".Rich County, Utah","2,512","2,752"
".Salt Lake County, Utah","1,185,234","1,216,274"
".San Juan County, Utah","14,508","14,601"
".Sanpete County, Utah","28,438","30,732"
".Sevier County, Utah","21,516","22,520"
".Summit County, Utah","42,361","43,109"
".Tooele County, Utah","72,700","84,488"
".Uintah County, Utah","35,613","38,307"
".Utah County, Utah","659,397","747,234"
".Wasatch County, Utah","34,787","37,858"
".Washington County, Utah","180,289","207,943"
".Wayne County, Utah","2,487","2,608"
".Weber County, Utah","262,218","276,118"
".Addison County, Vermont","37,360","38,047"
".Bennington County, Vermont","37,349","37,039"
".Caledonia County, Vermont","30,230","30,535"
".Chittenden County, Vermont","168,340","170,851"
".Essex County, Vermont","5,920","6,037"
".Franklin County, Vermont","49,951","51,066"
".Grand Isle County, Vermont","7,289","7,528"
".Lamoille County, Vermont","25,945","26,248"
".Orange County, Vermont","29,281","30,050"
".Orleans County, Vermont","27,396","27,726"
".Rutland County, Vermont","60,552","60,198"
".Washington County, Vermont","59,806","59,844"
".Windham County, Vermont","45,930","45,627"
".Windsor County, Vermont","57,733","57,697"
".Accomack County, Virginia","33,421","33,411"
".Albemarle County, Virginia","112,438","117,313"
".Alleghany County, Virginia","15,222","14,632"
".Amelia County, Virginia","13,260","13,716"
".Amherst County, Virginia","31,311","31,650"
".Appomattox County, Virginia","16,118","16,957"
".Arlington County, Virginia","238,646","239,807"
".Augusta County, Virginia","77,492","78,622"
".Bath County, Virginia","4,207","4,071"
".Bedford County, Virginia","79,483","82,182"
".Bland County, Virginia","6,272","6,186"
".Botetourt County, Virginia","33,592","34,129"
".Brunswick County, Virginia","15,851","15,750"
".Buchanan County, Virginia","20,346","18,632"
".Buckingham County, Virginia","16,832","17,115"
".Campbell County, Virginia","55,666","55,342"
".Caroline County, Virginia","30,887","33,477"
".Carroll County, Virginia","29,153","29,242"
".Charles City County, Virginia","6,771","6,564"
".Charlotte County, Virginia","11,530","11,258"
".Chesterfield County, Virginia","364,087","389,793"
".Clarke County, Virginia","14,788","15,598"
".Craig County, Virginia","4,896","4,829"
".Culpeper County, Virginia","52,546","56,125"
".Cumberland County, Virginia","9,689","10,062"
".Dickenson County, Virginia","14,130","13,411"
".Dinwiddie County, Virginia","27,936","28,576"
".Essex County, Virginia","10,599","10,683"
".Fairfax County, Virginia","1,150,292","1,160,925"
".Fauquier County, Virginia","72,964","75,865"
".Floyd County, Virginia","15,476","15,658"
".Fluvanna County, Virginia","27,250","28,746"
".Franklin County, Virginia","54,457","55,637"
".Frederick County, Virginia","91,451","98,109"
".Giles County, Virginia","16,790","16,533"
".Gloucester County, Virginia","38,714","40,154"
".Goochland County, Virginia","24,746","28,223"
".Grayson County, Virginia","15,332","15,265"
".Greene County, Virginia","20,554","21,744"
".Greensville County, Virginia","11,400","11,150"
".Halifax County, Virginia","34,023","33,448"
".Hanover County, Virginia","109,976","115,309"
".Henrico County, Virginia","334,961","338,696"
".Henry County, Virginia","50,945","49,385"
".Highland County, Virginia","2,232","2,348"
".Isle of Wight County, Virginia","38,611","40,942"
".James City County, Virginia","78,252","82,797"
".King and Queen County, Virginia","6,607","6,747"
".King George County, Virginia","26,724","28,816"
".King William County, Virginia","17,813","19,232"
".Lancaster County, Virginia","10,925","11,062"
".Lee County, Virginia","22,172","21,780"
".Loudoun County, Virginia","420,955","443,380"
".Louisa County, Virginia","37,583","42,109"
".Lunenburg County, Virginia","11,939","12,060"
".Madison County, Virginia","13,840","14,252"
".Mathews County, Virginia","8,534","8,602"
".Mecklenburg County, Virginia","30,315","30,824"
".Middlesex County, Virginia","10,621","10,949"
".Montgomery County, Virginia","99,725","98,998"
".Nelson County, Virginia","14,770","14,766"
".New Kent County, Virginia","22,946","27,218"
".Northampton County, Virginia","12,280","12,004"
".Northumberland County, Virginia","11,835","12,397"
".Nottoway County, Virginia","15,646","15,632"
".Orange County, Virginia","36,183","38,986"
".Page County, Virginia","23,706","23,686"
".Patrick County, Virginia","17,606","17,308"
".Pittsylvania County, Virginia","60,509","59,410"
".Powhatan County, Virginia","30,342","32,392"
".Prince Edward County, Virginia","21,836","22,276"
".Prince George County, Virginia","43,006","43,589"
".Prince William County, Virginia","482,209","497,003"
".Pulaski County, Virginia","33,790","33,579"
".Rappahannock County, Virginia","7,351","7,479"
".Richmond County, Virginia","8,917","9,215"
".Roanoke County, Virginia","96,956","97,334"
".Rockbridge County, Virginia","22,658","22,368"
".Rockingham County, Virginia","83,765","87,674"
".Russell County, Virginia","25,781","25,420"
".Scott County, Virginia","21,566","21,388"
".Shenandoah County, Virginia","44,179","45,441"
".Smyth County, Virginia","29,793","29,137"
".Southampton County, Virginia","17,997","17,941"
".Spotsylvania County, Virginia","140,095","152,021"
".Stafford County, Virginia","156,937","168,919"
".Surry County, Virginia","6,558","6,579"
".Sussex County, Virginia","10,838","10,753"
".Tazewell County, Virginia","40,440","38,875"
".Warren County, Virginia","40,724","42,461"
".Washington County, Virginia","53,940","54,098"
".Westmoreland County, Virginia","18,471","19,235"
".Wise County, Virginia","36,118","34,973"
".Wythe County, Virginia","28,288","28,100"
".York County, Virginia","70,054","71,410"
".Alexandria city, Virginia","159,463","159,102"
".Bristol city, Virginia","17,222","16,316"
".Buena Vista city, Virginia","6,641","6,581"
".Charlottesville city, Virginia","46,513","44,767"
".Chesapeake city, Virginia","249,302","254,997"
".Colonial Heights city, Virginia","18,146","18,674"
".Covington city, Virginia","5,746","5,663"
".Danville city, Virginia","42,586","41,993"
".Emporia city, Virginia","5,751","5,402"
".Fairfax city, Virginia","24,147","26,340"
".Falls Church city, Virginia","14,657","15,034"
".Franklin city, Virginia","8,177","8,373"
".Fredericksburg city, Virginia","27,976","29,992"
".Galax city, Virginia","6,727","6,739"
".Hampton city, Virginia","137,154","137,596"
".Harrisonburg city, Virginia","51,811","51,164"
".Hopewell city, Virginia","23,032","22,970"
".Lexington city, Virginia","7,311","7,802"
".Lynchburg city, Virginia","79,017","80,301"
".Manassas city, Virginia","42,773","43,616"
".Manassas Park city, Virginia","17,218","16,611"
".Martinsville city, Virginia","13,482","13,834"
".Newport News city, Virginia","186,239","183,056"
".Norfolk city, Virginia","238,029","231,105"
".Norton city, Virginia","3,696","3,478"
".Petersburg city, Virginia","33,465","34,058"
".Poquoson city, Virginia","12,454","12,854"
".Portsmouth city, Virginia","97,945","96,482"
".Radford city, Virginia","16,063","17,273"
".Richmond city, Virginia","226,525","233,655"
".Roanoke city, Virginia","100,016","97,912"
".Salem city, Virginia","25,341","25,908"
".Staunton city, Virginia","25,751","26,361"
".Suffolk city, Virginia","94,406","103,105"
".Virginia Beach city, Virginia","459,444","454,808"
".Waynesboro city, Virginia","22,193","23,498"
".Williamsburg city, Virginia","15,416","16,030"
".Winchester city, Virginia","28,115","27,800"
".Adams County, Washington","20,610","21,039"
".Asotin County, Washington","22,288","22,523"
".Benton County, Washington","206,869","218,190"
".Chelan County, Washington","79,144","81,228"
".Clallam County, Washington","77,159","77,958"
".Clark County, Washington","503,308","527,269"
".Columbia County, Washington","3,954","4,025"
".Cowlitz County, Washington","110,736","113,982"
".Douglas County, Washington","42,933","45,795"
".Ferry County, Washington","7,179","7,543"
".Franklin County, Washington","96,747","101,238"
".Garfield County, Washington","2,287","2,404"
".Grant County, Washington","99,125","104,717"
".Grays Harbor County, Washington","75,639","77,893"
".Island County, Washington","86,859","86,478"
".Jefferson County, Washington","32,970","33,944"
".King County, Washington","2,269,666","2,340,211"
".Kitsap County, Washington","275,618","281,420"
".Kittitas County, Washington","46,535","48,172"
".Klickitat County, Washington","22,735","24,124"
".Lewis County, Washington","82,151","87,049"
".Lincoln County, Washington","10,878","11,862"
".Mason County, Washington","65,718","69,632"
".Okanogan County, Washington","42,097","44,942"
".Pacific County, Washington","23,363","24,245"
".Pend Oreille County, Washington","13,401","14,332"
".Pierce County, Washington","921,162","941,170"
".San Juan County, Washington","17,786","18,668"
".Skagit County, Washington","129,518","132,736"
".Skamania County, Washington","12,036","12,660"
".Snohomish County, Washington","827,955","864,113"
".Spokane County, Washington","539,346","555,947"
".Stevens County, Washington","46,446","49,015"
".Thurston County, Washington","294,802","302,912"
".Wahkiakum County, Washington","4,424","4,800"
".Walla Walla County, Washington","62,587","62,068"
".Whatcom County, Washington","226,844","234,954"
".Whitman County, Washington","47,979","48,399"
".Yakima County, Washington","256,732","258,523"
".Barbour County, West Virginia","15,459","15,369"
".Berkeley County, West Virginia","122,070","136,287"
".Boone County, West Virginia","21,810","20,496"
".Braxton County, West Virginia","12,446","12,051"
".Brooke County, West Virginia","22,558","21,285"
".Cabell County, West Virginia","94,350","91,489"
".Calhoun County, West Virginia","6,224","5,873"
".Clay County, West Virginia","8,055","7,689"
".Doddridge County, West Virginia","7,810","7,615"
".Fayette County, West Virginia","40,499","38,600"
".Gilmer County, West Virginia","7,418","7,116"
".Grant County, West Virginia","10,980","10,971"
".Greenbrier County, West Virginia","32,983","31,851"
".Hampshire County, West Virginia","23,077","23,793"
".Hancock County, West Virginia","29,098","28,054"
".Hardy County, West Virginia","14,297","14,335"
".Harrison County, West Virginia","65,915","64,472"
".Jackson County, West Virginia","27,793","27,718"
".Jefferson County, West Virginia","57,703","61,264"
".Kanawha County, West Virginia","180,721","173,906"
".Lewis County, West Virginia","17,030","16,477"
".Lincoln County, West Virginia","20,460","19,377"
".Logan County, West Virginia","32,573","30,560"
".McDowell County, West Virginia","19,119","17,147"
".Marion County, West Virginia","56,210","55,649"
".Marshall County, West Virginia","30,617","29,354"
".Mason County, West Virginia","25,459","24,770"
".Mercer County, West Virginia","59,654","57,524"
".Mineral County, West Virginia","26,942","26,778"
".Mingo County, West Virginia","23,571","21,712"
".Monongalia County, West Virginia","105,823","108,697"
".Monroe County, West Virginia","12,379","12,462"
".Morgan County, West Virginia","17,064","17,780"
".Nicholas County, West Virginia","24,607","24,017"
".Ohio County, West Virginia","42,405","41,090"
".Pendleton County, West Virginia","6,141","5,944"
".Pleasants County, West Virginia","7,653","7,358"
".Pocahontas County, West Virginia","7,873","7,653"
".Preston County, West Virginia","34,215","34,055"
".Putnam County, West Virginia","57,436","57,067"
".Raleigh County, West Virginia","74,592","72,379"
".Randolph County, West Virginia","27,932","27,190"
".Ritchie County, West Virginia","8,445","8,170"
".Roane County, West Virginia","14,024","13,540"
".Summers County, West Virginia","11,967","11,544"
".Taylor County, West Virginia","16,706","16,438"
".Tucker County, West Virginia","6,764","6,573"
".Tyler County, West Virginia","8,305","7,843"
".Upshur County, West Virginia","23,818","23,650"
".Wayne County, West Virginia","38,980","37,589"
".Webster County, West Virginia","8,375","7,947"
".Wetzel County, West Virginia","14,458","13,766"
".Wirt County, West Virginia","5,196","4,924"
".Wood County, West Virginia","84,293","82,757"
".Wyoming County, West Virginia","21,384","19,964"
".Adams County, Wisconsin","20,651","21,352"
".Ashland County, Wisconsin","16,028","16,196"
".Barron County, Wisconsin","46,709","46,810"
".Bayfield County, Wisconsin","16,218","16,838"
".Brown County, Wisconsin","268,746","273,909"
".Buffalo County, Wisconsin","13,314","13,464"
".Burnett County, Wisconsin","16,524","17,187"
".Calumet County, Wisconsin","52,440","53,602"
".Chippewa County, Wisconsin","66,301","67,323"
".Clark County, Wisconsin","34,615","34,801"
".Columbia County, Wisconsin","58,476","58,113"
".Crawford County, Wisconsin","16,112","16,008"
".Dane County, Wisconsin","561,491","588,347"
".Dodge County, Wisconsin","89,386","88,635"
".Door County, Wisconsin","30,064","30,512"
".Douglas County, Wisconsin","44,290","44,276"
".Dunn County, Wisconsin","45,438","46,135"
".Eau Claire County, Wisconsin","105,696","108,830"
".Florence County, Wisconsin","4,558","4,673"
".Fond du Lac County, Wisconsin","104,144","104,269"
".Forest County, Wisconsin","9,178","9,506"
".Grant County, Wisconsin","51,938","52,330"
".Green County, Wisconsin","37,084","37,183"
".Green Lake County, Wisconsin","19,024","19,370"
".Iowa County, Wisconsin","23,716","23,963"
".Iron County, Wisconsin","6,131","6,235"
".Jackson County, Wisconsin","21,138","21,027"
".Jefferson County, Wisconsin","86,163","86,245"
".Juneau County, Wisconsin","26,720","26,590"
".Kenosha County, Wisconsin","169,152","168,754"
".Kewaunee County, Wisconsin","20,566","20,751"
".La Crosse County, Wisconsin","120,799","121,060"
".Lafayette County, Wisconsin","16,596","17,306"
".Langlade County, Wisconsin","19,493","19,535"
".Lincoln County, Wisconsin","28,416","28,461"
".Manitowoc County, Wisconsin","81,380","81,513"
".Marathon County, Wisconsin","138,062","139,091"
".Marinette County, Wisconsin","41,882","42,343"
".Marquette County, Wisconsin","15,580","15,743"
".Menominee County, Wisconsin","4,251","4,286"
".Milwaukee County, Wisconsin","939,486","924,740"
".Monroe County, Wisconsin","46,266","46,370"
".Oconto County, Wisconsin","38,963","40,037"
".Oneida County, Wisconsin","37,847","38,175"
".Outagamie County, Wisconsin","190,702","195,390"
".Ozaukee County, Wisconsin","91,506","93,956"
".Pepin County, Wisconsin","7,321","7,555"
".Pierce County, Wisconsin","42,204","43,380"
".Polk County, Wisconsin","44,969","45,831"
".Portage County, Wisconsin","70,375","72,040"
".Price County, Wisconsin","14,057","14,087"
".Racine County, Wisconsin","198,227","198,651"
".Richland County, Wisconsin","17,309","17,123"
".Rock County, Wisconsin","163,687","165,461"
".Rusk County, Wisconsin","14,191","14,168"
".St. Croix County, Wisconsin","93,543","97,954"
".Sauk County, Wisconsin","65,772","66,486"
".Sawyer County, Wisconsin","18,075","18,835"
".Shawano County, Wisconsin","40,878","41,299"
".Sheboygan County, Wisconsin","118,033","118,331"
".Taylor County, Wisconsin","19,913","20,167"
".Trempealeau County, Wisconsin","30,755","30,801"
".Vernon County, Wisconsin","30,724","31,351"
".Vilas County, Wisconsin","23,044","23,948"
".Walworth County, Wisconsin","105,217","106,029"
".Washburn County, Wisconsin","16,629","16,982"
".Washington County, Wisconsin","136,763","138,727"
".Waukesha County, Wisconsin","406,980","417,029"
".Waupaca County, Wisconsin","51,817","51,171"
".Waushara County, Wisconsin","24,523","25,079"
".Winnebago County, Wisconsin","171,718","173,307"
".Wood County, Wisconsin","74,206","73,943"
".Albany County, Wyoming","37,071","39,288"
".Big Horn County, Wyoming","11,518","12,084"
".Campbell County, Wyoming","47,027","47,946"
".Carbon County, Wyoming","14,532","14,250"
".Converse County, Wyoming","13,755","13,766"
".Crook County, Wyoming","7,176","7,775"
".Fremont County, Wyoming","39,221","39,721"
".Goshen County, Wyoming","12,504","12,635"
".Hot Springs County, Wyoming","4,618","4,625"
".Johnson County, Wyoming","8,452","8,803"
".Laramie County, Wyoming","100,510","101,783"
".Lincoln County, Wyoming","19,581","21,000"
".Natrona County, Wyoming","79,964","80,410"
".Niobrara County, Wyoming","2,470","2,301"
".Park County, Wyoming","29,624","31,082"
".Platte County, Wyoming","8,601","8,512"
".Sheridan County, Wyoming","30,922","32,978"
".Sublette County, Wyoming","8,730","8,965"
".Sweetwater County, Wyoming","42,270","41,273"
".Teton County, Wyoming","23,327","23,272"
".Uinta County, Wyoming","20,448","20,621"
".Washakie County, Wyoming","7,685","7,662"
".Weston County, Wyoming","6,838","6,866"
